year,quarter,agg_amount,agg_count,map_amount,top_amount,state_arunachal-pradesh,state_assam,state_bihar,state_chandigarh,state_chhattisgarh,state_dadra-&-nagar-haveli-&-daman-&-diu,state_delhi,state_goa,state_gujarat,state_haryana,state_himachal-pradesh,state_jammu-&-kashmir,state_jharkhand,state_kerala,state_ladakh,state_lakshadweep,state_madhya-pradesh,state_manipur,state_meghalaya,state_mizoram,state_nagaland,state_odisha,state_puducherry,state_punjab,state_rajasthan,state_sikkim,state_tamil-nadu,state_tripura,state_uttar-pradesh,state_uttarakhand,state_west-bengal,state_text,tokens,pos_tags,total_amount,log_total_amount
1.1848118950558617,-1.3191551670017634,-0.46983556812424637,-0.4416015399942815,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4698355681246947,0.05169015878090238
1.1848118950558617,-0.42542472023923433,-0.4579892647658516,-0.4207836896674871,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.45798926476630725,0.09887355476690948
1.1848118950558617,0.4683057265232947,-0.45044425825700335,-0.40283569255227947,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.45044425825746365,0.12628417179897625
1.1848118950558617,1.3620361732858237,-0.44407630585004015,-0.4001058681127359,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4440763058505044,0.14805348310164687
1.7029626520322507,-1.3191551670017634,-0.4473484259152826,-0.40160191582226185,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4473484259157448,0.13701413459308956
1.7029626520322507,-0.42542472023923433,-0.43456893536386315,-0.36823503932254326,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4345689353643333,0.178516200514697
1.7029626520322507,0.4683057265232947,-0.42188166230500934,-0.3470658893734727,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4218816623054873,0.21588836456694943
1.7029626520322507,1.3620361732858237,-0.412624353494671,-0.3372436453590127,-0.6139200179962334,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.41262435349515464,0.24112789957836978
-1.4059418898260836,-1.3191551670017634,-0.5493995181810104,-0.5365122176342886,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.5493995181805871,-0.6696741641340703
-1.4059418898260836,-0.42542472023923433,-0.5336367741380829,-0.5254373323516219,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.5336367741376693,-0.39298185590636103
-1.4059418898260836,0.4683057265232947,-0.5184469869448626,-0.5129394500377881,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.5184469869444583,-0.23521890396304967
-1.4059418898260836,1.3620361732858237,-0.4952382380662961,-0.494898483687391,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.49523823806590617,-0.0730662073828924
-0.8877911328496945,-1.3191551670017634,-0.4719248660793581,-0.46469336367558006,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4719248660789826,0.042765006091087285
-0.8877911328496945,-0.42542472023923433,-0.43870186141715356,-0.4466998760739966,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.43870186141679857,0.16555518147940881
-0.8877911328496945,0.4683057265232947,-0.41782733948521783,-0.4125261243491074,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.4178273394848757,0.22713687055275333
-0.8877911328496945,1.3620361732858237,-0.36311997571313365,-0.36386583261569067,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.3631199757128253,0.3544647179005172
-0.36964037587330545,-1.3191551670017634,-0.32051384723105936,-0.3253194965333018,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.32051384723077736,0.4316468837972789
-0.36964037587330545,-0.42542472023923433,-0.3249274997526508,-0.33374045869611,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.324927499752366,0.4243026837799471
-0.36964037587330545,0.4683057265232947,-0.2559269452404449,-0.26992904424562114,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.2559269452402027,0.5261683652951259
-0.36964037587330545,1.3620361732858237,-0.10174208909203634,-0.13361213060131139,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.10174208909188938,0.6894193204259416
0.1485103811030836,-1.3191551670017634,-0.04812030190222093,-0.08681848192733004,0.0699736117852208,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,false false false false true false false false false false false false false false false false false false false false false false false false false false false false false false false,"['false', 'false', 'false', 'false', 'true', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false']","[('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('true', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'JJ'), ('false', 'NN')]",-0.04812030190210707,0.7336114849549571
